,pathway,source
680,R-HSA-6781827,ENSG00000104884
681,R-HSA-75955,ENSG00000104884
682,R-HSA-76042,ENSG00000104884
683,R-HSA-212436,ENSG00000106261
684,R-HSA-167172,ENSG00000106290
685,R-HSA-76042,ENSG00000106290
686,R-HSA-201681,ENSG00000108379
687,R-HSA-373080,ENSG00000108379
688,R-HSA-373080,ENSG00000120088
689,R-HSA-418555,ENSG00000120088
690,R-HSA-72200,ENSG00000124701
691,R-HSA-202733,ENSG00000124731
692,R-HSA-2172127,ENSG00000124731
693,R-HSA-418990,ENSG00000130202
694,R-HSA-8864260,ENSG00000130203
695,R-HSA-212436,ENSG00000131115
696,R-HSA-162599,ENSG00000136448
697,R-HSA-8856828,ENSG00000136717
698,R-HSA-1474228,ENSG00000137845
699,R-HSA-177929,ENSG00000137845
700,R-HSA-9013507,ENSG00000137845
701,R-HSA-9013507,ENSG00000138613
702,R-HSA-8856828,ENSG00000138760
703,R-HSA-416476,ENSG00000142192
704,R-HSA-418594,ENSG00000142192
705,R-HSA-1227986,ENSG00000146648
706,R-HSA-1236394,ENSG00000146648
707,R-HSA-1257604,ENSG00000146648
708,R-HSA-177929,ENSG00000146648
709,R-HSA-5673001,ENSG00000146648
710,R-HSA-8856828,ENSG00000146648
711,R-HSA-9009391,ENSG00000146648
712,R-HSA-9013507,ENSG00000146648
713,R-HSA-2682334,ENSG00000146904
714,R-HSA-2454202,ENSG00000149534
715,R-HSA-418594,ENSG00000161921
716,R-HSA-167172,ENSG00000163161
717,R-HSA-167246,ENSG00000163161
718,R-HSA-6781827,ENSG00000163161
719,R-HSA-75955,ENSG00000163161
720,R-HSA-76042,ENSG00000163161
721,R-HSA-382556,ENSG00000165916
722,R-HSA-5607764,ENSG00000165916
723,R-HSA-5668541,ENSG00000165916
724,R-HSA-69481,ENSG00000165916
725,R-HSA-9020702,ENSG00000165916
726,R-HSA-9755511,ENSG00000165916
727,R-HSA-69052,ENSG00000166508
728,R-HSA-212436,ENSG00000166526
729,R-HSA-416476,ENSG00000172354
730,R-HSA-418555,ENSG00000172354
731,R-HSA-418594,ENSG00000172354
732,R-HSA-9009391,ENSG00000172354
733,R-HSA-212436,ENSG00000181135
734,R-HSA-1632852,ENSG00000188186
735,R-HSA-165159,ENSG00000188186
736,R-HSA-373080,ENSG00000196352
737,R-HSA-166016,ENSG00000197943
738,R-HSA-5607764,ENSG00000197943
739,R-HSA-166016,ENSG00000197959
740,R-HSA-8856828,ENSG00000197959
741,R-HSA-8856828,ENSG00000205726
742,R-HSA-611105,ENSG00000213619
743,R-HSA-166663,ENSG00000244731
744,R-HSA-212436,ENSG00000263002
745,R-HSA-212436,ENSG00000267508
