,pathway,source
680,R-HSA-9013507,ENSG00000137845
681,R-HSA-9013507,ENSG00000138613
682,R-HSA-8856828,ENSG00000138760
683,R-HSA-416476,ENSG00000142192
684,R-HSA-418594,ENSG00000142192
685,R-HSA-1227986,ENSG00000146648
686,R-HSA-1236394,ENSG00000146648
687,R-HSA-1257604,ENSG00000146648
688,R-HSA-177929,ENSG00000146648
689,R-HSA-5673001,ENSG00000146648
690,R-HSA-8856828,ENSG00000146648
691,R-HSA-9009391,ENSG00000146648
692,R-HSA-9013507,ENSG00000146648
693,R-HSA-2682334,ENSG00000146904
694,R-HSA-2454202,ENSG00000149534
695,R-HSA-418594,ENSG00000161921
696,R-HSA-167172,ENSG00000163161
697,R-HSA-167246,ENSG00000163161
698,R-HSA-6781827,ENSG00000163161
699,R-HSA-75955,ENSG00000163161
700,R-HSA-76042,ENSG00000163161
701,R-HSA-382556,ENSG00000165916
702,R-HSA-5607764,ENSG00000165916
703,R-HSA-5668541,ENSG00000165916
704,R-HSA-69481,ENSG00000165916
705,R-HSA-9020702,ENSG00000165916
706,R-HSA-9755511,ENSG00000165916
707,R-HSA-69052,ENSG00000166508
708,R-HSA-212436,ENSG00000166526
709,R-HSA-416476,ENSG00000172354
710,R-HSA-418555,ENSG00000172354
711,R-HSA-418594,ENSG00000172354
712,R-HSA-9009391,ENSG00000172354
713,R-HSA-212436,ENSG00000181135
714,R-HSA-1632852,ENSG00000188186
715,R-HSA-165159,ENSG00000188186
716,R-HSA-373080,ENSG00000196352
717,R-HSA-166016,ENSG00000197943
718,R-HSA-5607764,ENSG00000197943
719,R-HSA-166016,ENSG00000197959
720,R-HSA-8856828,ENSG00000197959
721,R-HSA-611105,ENSG00000213619
722,R-HSA-166663,ENSG00000244731
723,R-HSA-212436,ENSG00000263002
724,R-HSA-212436,ENSG00000267508
