,pathway,source
680,R-HSA-202427,ENSG00000204287
681,R-HSA-202430,ENSG00000204287
682,R-HSA-202433,ENSG00000204287
683,R-HSA-2132295,ENSG00000204287
684,R-HSA-389948,ENSG00000204287
685,R-HSA-877300,ENSG00000204287
686,R-HSA-8851680,ENSG00000204290
687,R-HSA-1912399,ENSG00000204301
688,R-HSA-1912408,ENSG00000204301
689,R-HSA-1912420,ENSG00000204301
690,R-HSA-350054,ENSG00000204301
691,R-HSA-5083630,ENSG00000204301
692,R-HSA-9013695,ENSG00000204301
693,R-HSA-9013700,ENSG00000204301
694,R-HSA-9604323,ENSG00000204301
695,R-HSA-390471,ENSG00000204351
696,R-HSA-429958,ENSG00000204351
697,R-HSA-2559582,ENSG00000204371
698,R-HSA-3214841,ENSG00000204371
699,R-HSA-427389,ENSG00000204371
700,R-HSA-6804760,ENSG00000204371
701,R-HSA-73762,ENSG00000204371
702,R-HSA-8853884,ENSG00000204371
703,R-HSA-8953750,ENSG00000204371
704,R-HSA-9609523,ENSG00000204463
705,R-HSA-198933,ENSG00000204516
706,R-HSA-1971475,ENSG00000213420
707,R-HSA-2022928,ENSG00000213420
708,R-HSA-2024096,ENSG00000213420
709,R-HSA-3560783,ENSG00000213420
710,R-HSA-3560801,ENSG00000213420
711,R-HSA-3656237,ENSG00000213420
712,R-HSA-3656253,ENSG00000213420
713,R-HSA-4420332,ENSG00000213420
714,R-HSA-9694614,ENSG00000213420
715,R-HSA-975634,ENSG00000213420
716,R-HSA-6799198,ENSG00000213619
717,R-HSA-9013408,ENSG00000213619
718,R-HSA-432720,ENSG00000221838
719,R-HSA-6811440,ENSG00000223501
720,R-HSA-193993,ENSG00000231852
721,R-HSA-194002,ENSG00000231852
722,R-HSA-211976,ENSG00000231852
723,R-HSA-5579021,ENSG00000231852
724,R-HSA-202424,ENSG00000232629
725,R-HSA-202427,ENSG00000232629
726,R-HSA-202430,ENSG00000232629
727,R-HSA-202433,ENSG00000232629
728,R-HSA-2132295,ENSG00000232629
729,R-HSA-389948,ENSG00000232629
730,R-HSA-877300,ENSG00000232629
731,R-HSA-8963888,ENSG00000234906
732,R-HSA-8963889,ENSG00000234906
733,R-HSA-8963901,ENSG00000234906
734,R-HSA-8964058,ENSG00000234906
735,R-HSA-9029569,ENSG00000234906
736,R-HSA-975634,ENSG00000234906
737,R-HSA-202424,ENSG00000237541
738,R-HSA-202427,ENSG00000237541
739,R-HSA-202430,ENSG00000237541
740,R-HSA-202433,ENSG00000237541
741,R-HSA-2132295,ENSG00000237541
742,R-HSA-389948,ENSG00000237541
743,R-HSA-877300,ENSG00000237541
744,R-HSA-2132295,ENSG00000241106
745,R-HSA-163210,ENSG00000241468
746,R-HSA-8949613,ENSG00000241468
747,R-HSA-173736,ENSG00000243649
748,R-HSA-174577,ENSG00000243649
749,R-HSA-977606,ENSG00000243649
750,R-HSA-174577,ENSG00000244731
751,R-HSA-381426,ENSG00000244731
752,R-HSA-8957275,ENSG00000244731
753,R-HSA-977606,ENSG00000244731
754,R-HSA-8866423,ENSG00000267467
755,R-HSA-8964046,ENSG00000267467
756,R-HSA-9029569,ENSG00000267467
757,R-HSA-5668541,ENSG00000006062
758,R-HSA-68877,ENSG00000030066
759,R-HSA-212436,ENSG00000062370
760,R-HSA-8856828,ENSG00000073921
761,R-HSA-2172127,ENSG00000095970
762,R-HSA-167172,ENSG00000099817
763,R-HSA-167246,ENSG00000099817
764,R-HSA-6781827,ENSG00000099817
765,R-HSA-72203,ENSG00000099817
766,R-HSA-75955,ENSG00000099817
767,R-HSA-76042,ENSG00000099817
768,R-HSA-112409,ENSG00000102882
769,R-HSA-198753,ENSG00000102882
770,R-HSA-5654726,ENSG00000102882
771,R-HSA-5654727,ENSG00000102882
772,R-HSA-5654732,ENSG00000102882
773,R-HSA-5654733,ENSG00000102882
774,R-HSA-5673001,ENSG00000102882
775,R-HSA-5675221,ENSG00000102882
776,R-HSA-881907,ENSG00000102882
777,R-HSA-8939211,ENSG00000102882
778,R-HSA-199992,ENSG00000103496
779,R-HSA-167172,ENSG00000104884
780,R-HSA-167246,ENSG00000104884
781,R-HSA-6781827,ENSG00000104884
782,R-HSA-75955,ENSG00000104884
783,R-HSA-76042,ENSG00000104884
784,R-HSA-212436,ENSG00000106261
785,R-HSA-167172,ENSG00000106290
786,R-HSA-76042,ENSG00000106290
787,R-HSA-201681,ENSG00000108379
788,R-HSA-373080,ENSG00000108379
789,R-HSA-373080,ENSG00000120088
790,R-HSA-418555,ENSG00000120088
791,R-HSA-72200,ENSG00000124701
792,R-HSA-202733,ENSG00000124731
793,R-HSA-2172127,ENSG00000124731
794,R-HSA-212436,ENSG00000126856
795,R-HSA-418990,ENSG00000130202
796,R-HSA-8864260,ENSG00000130203
797,R-HSA-212436,ENSG00000131115
798,R-HSA-162599,ENSG00000136448
799,R-HSA-8856828,ENSG00000136717
800,R-HSA-1474228,ENSG00000137845
801,R-HSA-177929,ENSG00000137845
802,R-HSA-9013507,ENSG00000137845
803,R-HSA-9013507,ENSG00000138613
804,R-HSA-8856828,ENSG00000138760
805,R-HSA-416476,ENSG00000142192
806,R-HSA-418594,ENSG00000142192
807,R-HSA-1227986,ENSG00000146648
808,R-HSA-1236394,ENSG00000146648
809,R-HSA-1257604,ENSG00000146648
810,R-HSA-177929,ENSG00000146648
811,R-HSA-5673001,ENSG00000146648
812,R-HSA-8856828,ENSG00000146648
813,R-HSA-9009391,ENSG00000146648
814,R-HSA-9013507,ENSG00000146648
815,R-HSA-2682334,ENSG00000146904
816,R-HSA-2454202,ENSG00000149534
817,R-HSA-70171,ENSG00000149925
818,R-HSA-1474228,ENSG00000158859
819,R-HSA-611105,ENSG00000158864
820,R-HSA-202733,ENSG00000158869
821,R-HSA-2454202,ENSG00000158869
822,R-HSA-212436,ENSG00000159882
823,R-HSA-212436,ENSG00000159885
824,R-HSA-212436,ENSG00000159915
825,R-HSA-418594,ENSG00000161921
826,R-HSA-167172,ENSG00000163161
827,R-HSA-167246,ENSG00000163161
828,R-HSA-6781827,ENSG00000163161
829,R-HSA-75955,ENSG00000163161
830,R-HSA-76042,ENSG00000163161
831,R-HSA-382556,ENSG00000165916
832,R-HSA-5607764,ENSG00000165916
833,R-HSA-5668541,ENSG00000165916
834,R-HSA-69481,ENSG00000165916
835,R-HSA-9020702,ENSG00000165916
836,R-HSA-9755511,ENSG00000165916
837,R-HSA-69052,ENSG00000166508
838,R-HSA-212436,ENSG00000166526
839,R-HSA-212436,ENSG00000167384
840,R-HSA-416476,ENSG00000172354
841,R-HSA-418555,ENSG00000172354
842,R-HSA-418594,ENSG00000172354
843,R-HSA-9009391,ENSG00000172354
844,R-HSA-373076,ENSG00000177464
845,R-HSA-416476,ENSG00000177464
846,R-HSA-212436,ENSG00000181135
847,R-HSA-1632852,ENSG00000188186
848,R-HSA-165159,ENSG00000188186
849,R-HSA-373080,ENSG00000196352
850,R-HSA-166016,ENSG00000197943
851,R-HSA-5607764,ENSG00000197943
852,R-HSA-166016,ENSG00000197959
853,R-HSA-8856828,ENSG00000197959
854,R-HSA-611105,ENSG00000213619
855,R-HSA-166663,ENSG00000244731
856,R-HSA-212436,ENSG00000256294
857,R-HSA-212436,ENSG00000263002
858,R-HSA-212436,ENSG00000267508
859,R-HSA-212436,ENSG00000267680
